# fft_2d
0.03125  0.1875  2.64842e-06  1.68014e-06
0.03125  0.21875  2.35564e-08  -1.66569e-08
0.03125  0.25  1.14246e-06  8.8313e-07
0.03125  0.28125  5.55006e-09  -4.6147e-09
0.03125  0.3125  5.61862e-07  4.95518e-07
0.03125  0.34375  1.74524e-09  -1.61239e-09
0.03125  0.375  2.84591e-07  2.72337e-07
0.03125  0.40625  6.56335e-10  -6.43724e-10
0.03125  0.4375  1.21844e-07  1.21257e-07
0.03125  0.46875  1.7931e-10  -1.7931e-10

0.0625  -0.03125  4.21282e-05  4.12928e-06
0.0625  -0.0625  0.000356177  2.29209e-16
0.0625  -0.09375  7.58977e-07  -7.43927e-08
0.0625  -0.125  0.0001035  2.01919e-05
0.0625  -0.15625  1.34673e-06  3.90934e-07
0.0625  -0.1875  3.86503e-05  1.47908e-05
0.0625  -0.21875  9.00386e-07  4.24439e-07
0.0625  -0.25  1.71096e-05  9.5056e-06
0.0625  -0.28125  5.0722e-07  3.21777e-07
0.0625  -0.3125  8.40548e-06  5.94357e-06
0.0625  -0.34375  2.7729e-07  2.14348e-07
0.0625  -0.375  4.21806e-06  3.50719e-06
0.0625  -0.40625  1.39017e-07  1.22602e-07
0.0625  -0.4375  1.79034e-06  1.65406e-06
0.0625  -0.46875  4.23999e-08  4.05742e-08
0.0625  0  0.00200384  -0.00039093
0.0625  0.03125  4.21282e-05  1.22292e-05
0.0625  0.0625  0.000356177  -0.000136303
0.0625  0.09375  7.58977e-07  3.57779e-07
0.0625  0.125  0.0001035  -5.75016e-05
0.0625  0.15625  1.34673e-06  -8.54355e-07
0.0625  0.1875  3.86503e-05  -2.73299e-05
0.0625  0.21875  9.00386e-07  -6.96007e-07
0.0625  0.25  1.71096e-05  -1.42261e-05
0.0625  0.28125  5.0722e-07  -4.47328e-07
0.0625  0.3125  8.40548e-06  -7.76565e-06
0.0625  0.34375  2.7729e-07  -2.6535e-07
0.0625  0.375  4.21806e-06  -4.13701e-06
0.0625  0.40625  1.39017e-07  -1.38347e-07
0.0625  0.4375  1.79034e-06  -1.79034e-06
0.0625  0.46875  4.23999e-08  -4.21957e-08

0.09375  -0.03125  1.38571e-06  -2.70338e-07
0.09375  -0.0625  7.58977e-07  7.43927e-08
0.09375  -0.09375  5.68104e-07  1.49079e-16
0.09375  -0.125  1.86652e-06  -1.82951e-07
0.09375  -0.15625  1.9215e-07  3.74866e-08
0.09375  -0.1875  1.21739e-06  -3.5339e-07
0.09375  -0.21875  6.69405e-08  2.5617e-08
0.09375  -0.25  7.13076e-07  -3.36142e-07
0.09375  -0.28125  2.50562e-08  1.39205e-08
0.09375  -0.3125  4.10215e-07  -2.60238e-07
0.09375  -0.34375  1.00982e-08  7.14053e-09
0.09375  -0.375  2.25554e-07  -1.74355e-07
0.09375  -0.40625  4.10004e-09  3.40906e-09
0.09375  -0.4375  1.00505e-07  -8.86372e-08
0.09375  -0.46875  1.12191e-09  1.03651e-09
0.09375  0  2.93738e-05  -8.52677e-06
0.09375  0.03125  1.38571e-06  -5.30287e-07
0.09375  0.0625  7.58977e-07  3.57779e-07
0.09375  0.09375  5.68104e-07  -3.15622e-07
0.09375  0.125  1.86652e-06  1.18411e-06
0.09375  0.15625  1.9215e-07  -1.35871e-07
0.09375  0.1875  1.21739e-06  9.41056e-07
0.09375  0.21875  6.69405e-08  -5.5659e-08
0.09375  0.25  7.13076e-07  6.28877e-07
0.09375  0.28125  2.50562e-08  -2.31489e-08
0.09375  0.3125  4.10215e-07  3.92552e-07
0.09375  0.34375  1.00982e-08  -9.9042e-09
0.09375  0.375  2.25554e-07  2.24468e-07
0.09375  0.40625  4.10004e-09  -4.10004e-09
0.09375  0.4375  1.00505e-07  1.00021e-07
0.09375  0.46875  1.12191e-09  -1.10035e-09

0.125  -0.03125  7.89047e-06  2.29048e-06
0.125  -0.0625  0.0001035  -2.01919e-05
0.125  -0.09375  1.86652e-06  1.82951e-07
0.125  -0.125  4.88882e-05  -4.42697e-17
0.125  -0.15625  1.00312e-07  -9.83228e-09
0.125  -0.1875  2.40584e-05  4.69355e-06
0.125  -0.21875  2.43931e-07  7.08094e-08
0.125  -0.25  1.24974e-05  4.78255e-06
0.125  -0.28125  2.3559e-07  1.11056e-07
0.125  -0.3125  6.72643e-06  3.737e-06
0.125  -0.34375  1.63797e-07  1.03912e-07
0.125  -0.375  3.55003e-06  2.51025e-06
0.125  -0.40625  9.26469e-08  7.1617e-08
0.125  -0.4375  1.54523e-06  1.28481e-06
0.125  -0.46875  2.97472e-08  2.62347e-08
0.125  0  0.000208223  -7.96833e-05
0.125  0.03125  7.89047e-06  3.71954e-06
0.125  0.0625  0.0001035  -5.75016e-05
0.125  0.09375  1.86652e-06  1.18411e-06
0.125  0.125  4.88882e-05  -3.45692e-05
0.125  0.15625  1.00312e-07  7.75421e-08
0.125  0.1875  2.40584e-05  -2.00038e-05
0.125  0.21875  2.43931e-07  -2.15128e-07
0.125  0.25  1.24974e-05  -1.15461e-05
0.125  0.28125  2.3559e-07  -2.25445e-07
0.125  0.3125  6.72643e-06  -6.59718e-06
0.125  0.34375  1.63797e-07  -1.63008e-07
0.125  0.375  3.55003e-06  -3.55003e-06
0.125  0.40625  9.26469e-08  -9.22008e-08
0.125  0.4375  1.54523e-06  -1.51553e-06
0.125  0.46875  2.97472e-08  -2.84663e-08

0.15625  -0.03125  1.37332e-07  -5.25546e-08
0.15625  -0.0625  1.34673e-06  -3.90934e-07
0.15625  -0.09375  1.9215e-07  -3.74866e-08
0.15625  -0.125  1.00312e-07  9.83228e-09
0.15625  -0.15625  1.2188e-07  1.59486e-16
0.15625  -0.1875  3.76417e-07  -3.68954e-08
0.15625  -0.21875  6.42076e-08  1.25263e-08
0.15625  -0.25  3.36681e-07  -9.77333e-08
0.15625  -0.28125  3.20539e-08  1.22665e-08
0.15625  -0.3125  2.39799e-07  -1.1304e-07
0.15625  -0.34375  1.5678e-08  8.71023e-09
0.15625  -0.375  1.48355e-07  -9.41151e-08
0.15625  -0.40625  7.1534e-09  5.05822e-09
0.15625  -0.4375  7.0216e-08  -5.42777e-08
0.15625  -0.46875  2.0657e-09  1.71757e-09
0.15625  0  5.79257e-06  -2.7306e-06
0.15625  0.03125  1.37332e-07  -7.62974e-08
0.15625  0.0625  1.34673e-06  -8.54355e-07
0.15625  0.09375  1.9215e-07  -1.35871e-07
0.15625  0.125  1.00312e-07  7.75421e-08
0.15625  0.15625  1.2188e-07  -1.01339e-07
0.15625  0.1875  3.76417e-07  3.31971e-07
0.15625  0.21875  6.42076e-08  -5.93201e-08
0.15625  0.25  3.36681e-07  3.22183e-07
0.15625  0.28125  3.20539e-08  -3.14379e-08
0.15625  0.3125  2.39799e-07  2.38644e-07
0.15625  0.34375  1.5678e-08  -1.5678e-08
0.15625  0.375  1.48355e-07  1.4764e-07
0.15625  0.40625  7.1534e-09  -7.01595e-09
0.15625  0.4375  7.0216e-08  6.71925e-08
0.15625  0.46875  2.0657e-09  -1.90846e-09

0.1875  -0.03125  2.64842e-06  1.24846e-06
0.1875  -0.0625  3.86503e-05  -1.47908e-05
0.1875  -0.09375  1.21739e-06  3.5339e-07
0.1875  -0.125  2.40584e-05  -4.69355e-06
0.1875  -0.15625  3.76417e-07  3.68954e-08
0.1875  -0.1875  1.43393e-05  -9.27202e-18
0.1875  -0.21875  3.85715e-08  -3.78066e-09
0.1875  -0.25  8.4783e-06  1.65403e-06
0.1875  -0.28125  6.20298e-08  1.80063e-08
0.1875  -0.3125  4.96469e-06  1.8999e-06
0.1875  -0.34375  7.08842e-08  3.34146e-08
0.1875  -0.375  2.75948e-06  1.53308e-06
0.1875  -0.40625  4.84776e-08  3.07538e-08
0.1875  -0.4375  1.235e-06  8.7328e-07
0.1875  -0.46875  1.67874e-08  1.29768e-08
0.1875  0  5.30428e-05  -2.9469e-05
0.1875  0.03125  2.64842e-06  1.68014e-06
0.1875  0.0625  3.86503e-05  -2.73299e-05
0.1875  0.09375  1.21739e-06  9.41056e-07
0.1875  0.125  2.40584e-05  -2.00038e-05
0.1875  0.15625  3.76417e-07  3.31971e-07
0.1875  0.1875  1.43393e-05  -1.32478e-05
0.1875  0.21875  3.85715e-08  3.69106e-08
0.1875  0.25  8.4783e-06  -8.31539e-06
0.1875  0.28125  6.20298e-08  -6.17311e-08
0.1875  0.3125  4.96469e-06  -4.96469e-06
0.1875  0.34375  7.08842e-08  -7.05429e-08
0.1875  0.375  2.75948e-06  -2.70646e-06
0.1875  0.40625  4.84776e-08  -4.63901e-08
0.1875  0.4375  1.235e-06  -1.141e-06
0.1875  0.46875  1.67874e-08  -1.48052e-08

0.21875  -0.03125  2.35564e-08  -1.30872e-08
0.21875  -0.0625  9.00386e-07  -4.24439e-07
0.21875  -0.09375  6.69405e-08  -2.5617e-08
0.21875  -0.125  2.43931e-07  -7.08094e-08
0.21875  -0.15625  6.42076e-08  -1.25263e-08
0.21875  -0.1875  3.85715e-08  3.78066e-09
0.21875  -0.21875  4.53741e-08  -5.55321e-17
0.21875  -0.25  1.19034e-07  -1.16674e-08
0.21875  -0.28125  2.80907e-08  5.48022e-09
0.21875  -0.3125  1.15701e-07  -3.35862e-08
0.21875  -0.34375  1.60082e-08  6.12607e-09
0.21875  -0.375  8.31667e-08  -3.92045e-08
0.21875  -0.40625  8.05872e-09  4.47719e-09
0.21875  -0.4375  4.23934e-08  -2.68941e-08
0.21875  -0.46875  2.44193e-09  1.7267e-09
0.21875  0  1.79889e-06  -1.14121e-06
0.21875  0.03125  2.35564e-08  -1.66569e-08
0.21875  0.0625  9.00386e-07  -6.96007e-07
0.21875  0.09375  6.69405e-08  -5.5659e-08
0.21875  0.125  2.43931e-07  -2.15128e-07
0.21875  0.15625  6.42076e-08  -5.93201e-08
0.21875  0.1875  3.85715e-08  3.69106e-08
0.21875  0.21875  4.53741e-08  -4.45022e-08
0.21875  0.25  1.19034e-07  1.18461e-07
0.21875  0.28125  2.80907e-08  -2.80907e-08
0.21875  0.3125  1.15701e-07  1.15144e-07
0.21875  0.34375  1.60082e-08  -1.57006e-08
0.21875  0.375  8.31667e-08  7.95856e-08
0.21875  0.40625  8.05872e-09  -7.44529e-09
0.21875  0.4375  4.23934e-08  3.73876e-08
0.21875  0.46875  2.44193e-09  -2.03039e-09

0.25  -0.03125  1.14246e-06  7.24766e-07
0.25  -0.0625  1.71096e-05  -9.5056e-06
0.25  -0.09375  7.13076e-07  3.36142e-07
0.25  -0.125  1.24974e-05  -4.78255e-06
0.25  -0.15625  3.36681e-07  9.77333e-08
0.25  -0.1875  8.4783e-06  -1.65403e-06
0.25  -0.21875  1.19034e-07  1.16674e-08
0.25  -0.25  5.52332e-06  1.44182e-16
0.25  -0.28125  1.9222e-08  -1.88408e-09
0.25  -0.3125  3.46349e-06  6.75694e-07
0.25  -0.34375  1.51265e-08  4.39098e-09
0.25  -0.375  2.01325e-06  7.70437e-07
0.25  -0.40625  1.78651e-08  8.42156e-09
0.25  -0.4375  9.23969e-07  5.1333e-07
0.25  -0.46875  7.16891e-09  4.54791e-09
0.25  0  2.0077e-05  -1.41965e-05
0.25  0.03125  1.14246e-06  8.8313e-07
0.25  0.0625  1.71096e-05  -1.42261e-05
0.25  0.09375  7.13076e-07  6.28877e-07
0.25  0.125  1.24974e-05  -1.15461e-05
0.25  0.15625  3.36681e-07  3.22183e-07
0.25  0.1875  8.4783e-06  -8.31539e-06
0.25  0.21875  1.19034e-07  1.18461e-07
0.25  0.25  5.52332e-06  -5.52332e-06
0.25  0.28125  1.9222e-08  1.91294e-08
0.25  0.3125  3.46349e-06  -3.39694e-06
0.25  0.34375  1.51265e-08  -1.44751e-08
0.25  0.375  2.01325e-06  -1.86e-06
0.25  0.40625  1.78651e-08  -1.57556e-08
0.25  0.4375  9.23969e-07  -7.68252e-07
0.25  0.46875  7.16891e-09  -5.54164e-09

0.28125  -0.03125  5.55006e-09  -3.92448e-09
0.28125  -0.0625  5.0722e-07  -3.21777e-07
0.28125  -0.09375  2.50562e-08  -1.39205e-08
0.28125  -0.125  2.3559e-07  -1.11056e-07
0.28125  -0.15625  3.20539e-08  -1.22665e-08
0.28125  -0.1875  6.20298e-08  -1.80063e-08
0.28125  -0.21875  2.80907e-08  -5.48022e-09
0.28125  -0.25  1.9222e-08  1.88408e-09
0.28125  -0.28125  2.04621e-08  -2.08683e-16
0.28125  -0.3125  4.3879e-08  -4.3009e-09
0.28125  -0.34375  1.31245e-08  2.56047e-09
0.28125  -0.375  3.95782e-08  -1.1489e-08
0.28125  -0.40625  7.14036e-09  2.7325e-09
0.28125  -0.4375  2.2203e-08  -1.04664e-08
0.28125  -0.46875  2.24876e-09  1.24934e-09
0.28125  0  7.31863e-07  -5.65738e-07
0.28125  0.03125  5.55006e-09  -4.6147e-09
0.28125  0.0625  5.0722e-07  -4.47328e-07
0.28125  0.09375  2.50562e-08  -2.31489e-08
0.28125  0.125  2.3559e-07  -2.25445e-07
0.28125  0.15625  3.20539e-08  -3.14379e-08
0.28125  0.1875  6.20298e-08  -6.17311e-08
0.28125  0.21875  2.80907e-08  -2.80907e-08
0.28125  0.25  1.9222e-08  1.91294e-08
0.28125  0.28125  2.04621e-08  -2.00689e-08
0.28125  0.3125  4.3879e-08  4.19896e-08
0.28125  0.34375  1.31245e-08  -1.21255e-08
0.28125  0.375  3.95782e-08  3.49049e-08
0.28125  0.40625  7.14036e-09  -5.93699e-09
0.28125  0.4375  2.2203e-08  1.71632e-08
0.28125  0.46875  2.24876e-09  -1.59011e-09

0.3125  -0.03125  5.61862e-07  4.34325e-07
0.3125  -0.0625  8.40548e-06  -5.94357e-06
0.3125  -0.09375  4.10215e-07  2.60238e-07
0.3125  -0.125  6.72643e-06  -3.737e-06
0.3125  -0.15625  2.39799e-07  1.1304e-07
0.3125  -0.1875  4.96469e-06  -1.8999e-06
0.3125  -0.21875  1.15701e-07  3.35862e-08
0.3125  -0.25  3.46349e-06  -6.75694e-07
0.3125  -0.28125  4.3879e-08  4.3009e-09
0.3125  -0.3125  2.28591e-06  1.05429e-16
0.3125  -0.34375  9.93114e-09  -9.73422e-10
0.3125  -0.375  1.37599e-06  2.68441e-07
0.3125  -0.40625  1.47316e-09  4.27637e-10
0.3125  -0.4375  6.44377e-07  2.46592e-07
0.3125  -0.46875  1.61025e-09  7.59068e-10
0.3125  0  9.23565e-06  -7.67917e-06
0.3125  0.03125  5.61862e-07  4.95518e-07
0.3125  0.0625  8.40548e-06  -7.76565e-06
0.3125  0.09375  4.10215e-07  3.92552e-07
0.3125  0.125  6.72643e-06  -6.59718e-06
0.3125  0.15625  2.39799e-07  2.38644e-07
0.3125  0.1875  4.96469e-06  -4.96469e-06
0.3125  0.21875  1.15701e-07  1.15144e-07
0.3125  0.25  3.46349e-06  -3.39694e-06
0.3125  0.28125  4.3879e-08  4.19896e-08
0.3125  0.3125  2.28591e-06  -2.11191e-06
0.3125  0.34375  9.93114e-09  8.75849e-09
0.3125  0.375  1.37599e-06  -1.14409e-06
0.3125  0.40625  1.47316e-09  -1.13877e-09
0.3125  0.4375  6.44377e-07  -4.55643e-07
0.3125  0.46875  1.61025e-09  -1.02153e-09

0.34375  -0.03125  1.74524e-09  -1.45112e-09
0.34375  -0.0625  2.7729e-07  -2.14348e-07
0.34375  -0.09375  1.00982e-08  -7.14053e-09
0.34375  -0.125  1.63797e-07  -1.03912e-07
0.34375  -0.15625  1.5678e-08  -8.71023e-09
0.34375  -0.1875  7.08842e-08  -3.34146e-08
0.34375  -0.21875  1.60082e-08  -6.12607e-09
0.34375  -0.25  1.51265e-08  -4.39098e-09
0.34375  -0.28125  1.31245e-08  -2.56047e-09
0.34375  -0.3125  9.93114e-09  9.73422e-10
0.34375  -0.34375  9.18331e-09  -2.81225e-16
0.34375  -0.375  1.52951e-08  -1.49918e-09
0.34375  -0.40625  5.29183e-09  1.03239e-09
0.34375  -0.4375  9.9279e-09  -2.88192e-09
0.34375  -0.46875  1.71509e-09  6.56336e-10
0.34375  0  3.4527e-07  -3.04501e-07
0.34375  0.03125  1.74524e-09  -1.61239e-09
0.34375  0.0625  2.7729e-07  -2.6535e-07
0.34375  0.09375  1.00982e-08  -9.9042e-09
0.34375  0.125  1.63797e-07  -1.63008e-07
0.34375  0.15625  1.5678e-08  -1.5678e-08
0.34375  0.1875  7.08842e-08  -7.05429e-08
0.34375  0.21875  1.60082e-08  -1.57006e-08
0.34375  0.25  1.51265e-08  -1.44751e-08
0.34375  0.28125  1.31245e-08  -1.21255e-08
0.34375  0.3125  9.93114e-09  8.75849e-09
0.34375  0.34375  9.18331e-09  -7.63564e-09
0.34375  0.375  1.52951e-08  1.18233e-08
0.34375  0.40625  5.29183e-09  -3.74189e-09
0.34375  0.4375  9.9279e-09  6.29819e-09
0.34375  0.46875  1.71509e-09  -9.52853e-10

0.375  -0.03125  2.84591e-07  2.50987e-07
0.375  -0.0625  4.21806e-06  -3.50719e-06
0.375  -0.09375  2.25554e-07  1.74355e-07
0.375  -0.125  3.55003e-06  -2.51025e-06
0.375  -0.15625  1.48355e-07  9.41151e-08
0.375  -0.1875  2.75948e-06  -1.53308e-06
0.375  -0.21875  8.31667e-08  3.92045e-08
0.375  -0.25  2.01325e-06  -7.70437e-07
0.375  -0.28125  3.95782e-08  1.1489e-08
0.375  -0.3125  1.37599e-06  -2.68441e-07
0.375  -0.34375  1.52951e-08  1.49918e-09
0.375  -0.375  8.48851e-07  1.29687e-17
0.375  -0.40625  4.30378e-09  -4.21844e-10
0.375  -0.4375  4.0331e-07  7.86818e-08
0.375  -0.46875  6.63771e-10  -1.92683e-10
0.375  0  4.50338e-06  -4.16058e-06
0.375  0.03125  2.84591e-07  2.72337e-07
0.375  0.0625  4.21806e-06  -4.13701e-06
0.375  0.09375  2.25554e-07  2.24468e-07
0.375  0.125  3.55003e-06  -3.55003e-06
0.375  0.15625  1.48355e-07  1.4764e-07
0.375  0.1875  2.75948e-06  -2.70646e-06
0.375  0.21875  8.31667e-08  7.95856e-08
0.375  0.25  2.01325e-06  -1.86e-06
0.375  0.28125  3.95782e-08  3.49049e-08
0.375  0.3125  1.37599e-06  -1.14409e-06
0.375  0.34375  1.52951e-08  1.18233e-08
0.375  0.375  8.48851e-07  -6.00228e-07
0.375  0.40625  4.30378e-09  2.73029e-09
0.375  0.4375  4.0331e-07  -2.24067e-07
0.375  0.46875  6.63771e-10  3.129e-10

0.40625  -0.03125  6.56335e-10  -6.06375e-10
0.40625  -0.0625  1.39017e-07  -1.22602e-07
0.40625  -0.09375  4.10004e-09  -3.40906e-09
0.40625  -0.125  9.26469e-08  -7.1617e-08
0.40625  -0.15625  7.1534e-09  -5.05822e-09
0.40625  -0.1875  4.84776e-08  -3.07538e-08
0.40625  -0.21875  8.05872e-09  -4.47719e-09
0.40625  -0.25  1.78651e-08  -8.42156e-09
0.40625  -0.28125  7.14036e-09  -2.7325e-09
0.40625  -0.3125  1.47316e-09  -4.27637e-10
0.40625  -0.34375  5.29183e-09  -1.03239e-09
0.40625  -0.375  4.30378e-09  4.21844e-10
0.40625  -0.40625  3.16774e-09  -1.55335e-16
0.40625  -0.4375  3.62549e-09  -3.55361e-10
0.40625  -0.46875  1.04637e-09  2.04136e-10
0.40625  0  1.62066e-07  -1.55087e-07
0.40625  0.03125  6.56335e-10  -6.43724e-10
0.40625  0.0625  1.39017e-07  -1.38347e-07
0.40625  0.09375  4.10004e-09  -4.10004e-09
0.40625  0.125  9.26469e-08  -9.22008e-08
0.40625  0.15625  7.1534e-09  -7.01595e-09
0.40625  0.1875  4.84776e-08  -4.63901e-08
0.40625  0.21875  8.05872e-09  -7.44529e-09
0.40625  0.25  1.78651e-08  -1.57556e-08
0.40625  0.28125  7.14036e-09  -5.93699e-09
0.40625  0.3125  1.47317e-09  -1.13877e-09
0.40625  0.34375  5.29183e-09  -3.74189e-09
0.40625  0.375  4.30377e-09  2.73029e-09
0.40625  0.40625  3.16774e-09  -1.7599e-09
0.40625  0.4375  3.62549e-09  1.70905e-09
0.40625  0.46875  1.04637e-09  -4.00426e-10

0.4375  -0.03125  1.21844e-07  1.16597e-07
0.4375  -0.0625  1.79034e-06  -1.65406e-06
0.4375  -0.09375  1.00505e-07  8.86372e-08
0.4375  -0.125  1.54523e-06  -1.28481e-06
0.4375  -0.15625  7.0216e-08  5.42777e-08
0.4375  -0.1875  1.235e-06  -8.7328e-07
0.4375  -0.21875  4.23934e-08  2.68941e-08
0.4375  -0.25  9.23969e-07  -5.1333e-07
0.4375  -0.28125  2.2203e-08  1.04664e-08
0.4375  -0.3125  6.44377e-07  -2.46592e-07
0.4375  -0.34375  9.9279e-09  2.88192e-09
0.4375  -0.375  4.0331e-07  -7.86818e-08
0.4375  -0.40625  3.62549e-09  3.55361e-10
0.4375  -0.4375  1.93282e-07  1.04396e-17
0.4375  -0.46875  8.29464e-10  -8.13019e-11
0.4375  0  1.88791e-06  -1.85164e-06
0.4375  0.03125  1.21844e-07  1.21257e-07
0.4375  0.0625  1.79034e-06  -1.79034e-06
0.4375  0.09375  1.00505e-07  1.00021e-07
0.4375  0.125  1.54523e-06  -1.51553e-06
0.4375  0.15625  7.0216e-08  6.71925e-08
0.4375  0.1875  1.235e-06  -1.141e-06
0.4375  0.21875  4.23934e-08  3.73876e-08
0.4375  0.25  9.23969e-07  -7.68252e-07
0.4375  0.28125  2.2203e-08  1.71632e-08
0.4375  0.3125  6.44377e-07  -4.55643e-07
0.4375  0.34375  9.9279e-09  6.29819e-09
0.4375  0.375  4.0331e-07  -2.24067e-07
0.4375  0.40625  3.62549e-09  1.70905e-09
0.4375  0.4375  1.93282e-07  -7.39657e-08
0.4375  0.46875  8.29464e-10  2.40781e-10

0.46875  -0.03125  1.7931e-10  -1.75864e-10
0.46875  -0.0625  4.23999e-08  -4.05742e-08
0.46875  -0.09375  1.12191e-09  -1.03651e-09
0.46875  -0.125  2.97472e-08  -2.62347e-08
0.46875  -0.15625  2.0657e-09  -1.71757e-09
0.46875  -0.1875  1.67874e-08  -1.29768e-08
0.46875  -0.21875  2.44193e-09  -1.7267e-09
0.46875  -0.25  7.16891e-09  -4.54791e-09
0.46875  -0.28125  2.24876e-09  -1.24934e-09
0.46875  -0.3125  1.61025e-09  -7.59068e-10
0.46875  -0.34375  1.71509e-09  -6.56336e-10
0.46875  -0.375  6.63771e-10  1.92683e-10
0.46875  -0.40625  1.04637e-09  -2.04135e-10
0.46875  -0.4375  8.29464e-10  8.13018e-11
0.46875  -0.46875  3.48927e-10  -4.53186e-17
0.46875  0  4.81867e-08  -4.79546e-08
0.46875  0.03125  1.7931e-10  -1.7931e-10
0.46875  0.0625  4.23999e-08  -4.21957e-08
0.46875  0.09375  1.12191e-09  -1.10035e-09
0.46875  0.125  2.97472e-08  -2.84663e-08
0.46875  0.15625  2.0657e-09  -1.90846e-09
0.46875  0.1875  1.67874e-08  -1.48052e-08
0.46875  0.21875  2.44193e-09  -2.03039e-09
0.46875  0.25  7.16891e-09  -5.54164e-09
0.46875  0.28125  2.24876e-09  -1.59011e-09
0.46875  0.3125  1.61025e-09  -1.02153e-09
0.46875  0.34375  1.71509e-09  -9.52853e-10
0.46875  0.375  6.63771e-10  3.129e-10
0.46875  0.40625  1.04637e-09  -4.00427e-10
0.46875  0.4375  8.29465e-10  2.40781e-10
0.46875  0.46875  3.48926e-10  -6.80724e-11


